stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,nitrite_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,latitude,longitude,source_file,dissolved_oxygen,nitrate,station_name,river_name,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
5793,07-07-2025,Jul,01:50:00,Thane creek Flamingo Sanctuary,Creek,,,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,26.0,5.3,7.8,1321.0,5.4,0.75,,47,540.0,,15.8,5(BDL),134,293.98,36.0,6.72,3.01,180.0,80.0,100.0,116.64,197.52,1122.0,990.0,51,0.43,0.5(BDL),20,0.2(BDL),19.148643,72.98188,NWMP_July2025.csv,5.3,0.75,Thane creek Flamingo Sanctuary,Creek,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.4 > 3),1,2.04,Low Risk,High
1151,07-03-2025,Jul,11:55:00,"Patalganga river at Shilphata bridge, Village.Khopoli,Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,7.1,7.5,165.0,2.6,0.65,,63,540.0,9.3,2.08,5(BDL),54,8.05,8.0,2.24,0.4,102.0,42.0,60.0,16.08,5.35,140.0,124.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),18°48.075 ,73°19.391,NWMP_July2025.csv,7.1,0.65,"Patalganga river at Shilphata bridge, Village.Khopoli,Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
1462,07-03-2025,Jul,15:55:00,"Patalganga river near intake of MIDC water works  (Turade w/w). Village. Turade, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,6.9,7.7,153.0,2.8,0.66,,17,110.0,1.8(BDL),3.42,5(BDL),56,9.56,12.0,1.5(BDL),0.4,66.0,34.0,32.0,14.01,5(BDL),141.0,124.0,10(BDL),0.31,0.5(BDL),1(BDL),0.2(BDL),18°53.222',73°10.761 ',NWMP_July2025.csv,6.9,0.66,"Patalganga river near intake of MIDC water works  (Turade w/w). Village. Turade, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2685,07-03-2025,Jul,17:00:00,"Patalganga river at D/s of Kharpada bridge , Village. Kharpada, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,7,7.6,152.0,2.4,0.72,,14,130.0,6,4.45,5(BDL),58,9.06,8.0,2.24,0.4,68.0,36.0,32.0,14.33,5.51,140.0,123.0,10(BDL),0.23,0.5(BDL),1.6,0.2(BDL),18° 50.259,73° 05.339,NWMP_July2025.csv,7.0,0.72,"Patalganga river at D/s of Kharpada bridge , Village. Kharpada, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2686,07-03-2025,Jul,15:00:00,"Patalganga river at Vyal Pump house,  Village. Vyal,  Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,7.3,7.7,149.0,2.2,0.62,,9.3,170.0,1.8(BDL),3.71,5(BDL),56,8.05,8.0,2.24,0.4,82.0,38.0,44.0,12.76,5(BDL),138.0,123.0,10(BDL),0.22,0.5(BDL),1(BDL),0.2(BDL),18° 52.275,73° 12.475,NWMP_July2025.csv,7.3,0.62,"Patalganga river at Vyal Pump house,  Village. Vyal,  Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2687,07-03-2025,Jul,14:25:00,"Patalganga river at Khalapur pumping station, Village. Khalapur, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,7,7.5,169.0,2.4,0.76,,17,220.0,1.8(BDL),2.66,5(BDL),58,9.56,8.0,1.5(BDL),0.4,66.0,38.0,28.0,16.33,8.56,153.0,134.0,10(BDL),0.2(BDL),0.5(BDL),1.35,0.2(BDL),18° 49.504,73° 17.000,NWMP_July2025.csv,7.0,0.76,"Patalganga river at Khalapur pumping station, Village. Khalapur, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2688,07-03-2025,Jul,14:15:00,"Patalganga river at Savroli bridge, Village. Savroli,Taluka. Khalapur,District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,6.8,7.5,160.0,2.6,0.76,,40,350.0,3.6,2.56,5(BDL),56,10.07,8.0,1.5(BDL),0.4,70.0,40.0,30.0,7.5,6.28,149.0,133.0,10(BDL),0.35,0.5(BDL),1.11,0.2(BDL),18° 49.020,73° 17.201,NWMP_July2025.csv,6.8,0.76,"Patalganga river at Savroli bridge, Village. Savroli,Taluka. Khalapur,District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2689,07-03-2025,Jul,12:15:00,"Patalganga river at Gagangiri Maharaj Temple, Village. Khopoli, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,6.9,7.7,98.0,2.8,0.37,,33,280.0,1.8(BDL),1.85,5(BDL),34,6.54,8.0,1.5(BDL),0.4,42.0,20.0,22.0,5(BDL),5.1,91.0,80.0,10(BDL),0.2(BDL),0.5(BDL),1.02,0.2(BDL),18° 47.216,73° 21.164,NWMP_July2025.csv,6.9,0.37,"Patalganga river at Gagangiri Maharaj Temple, Village. Khopoli, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2803,07-03-2025,Jul,18:05:00,"Panvel creek at Kopra bridge, Village. Kopra,Taluka. Panvel, District. Raigad.",Creek,Panvel ,Panvel ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,6.8,7.6,150.0,3.2,0.9,,63,540.0,,4.43,5(BDL),54,9.06,8.0,2.24,0.4,58.0,38.0,20.0,7.55,5.34,139.0,126.0,10(BDL),0.2(BDL),0.5(BDL),1.3,0.2(BDL),19° 02.053,73° 04.997,NWMP_July2025.csv,6.8,0.9,"Panvel creek at Kopra bridge, Village. Kopra,Taluka. Panvel, District. Raigad.",Creek,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
1152,07-03-2025,Jul,16:40:00,"Kundalika river at Roha bridge,  Village.Roha, Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,29.0,7,7.5,162.0,2.6,0.62,,1.8(BDL),120.0,1.8(BDL),8.17,5(BDL),40,26.49,12.0,2.24,0.4,50.0,26.0,24.0,8.37,12,136.0,120.0,13,0.2(BDL),0.5(BDL),1.39,0.2(BDL),18°26.444 ,73°07.245,NWMP_July2025.csv,7.0,0.62,"Kundalika river at Roha bridge,  Village.Roha, Taluka. Roha, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2198,07-03-2025,Jul,16:25:00,"Kundalika river at Are Khurd (Saline zone), Village.Arekhurd,Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,28.0,7.1,7.5,101.0,2.4,0.51,,23,280.0,1.8(BDL),6.17,5(BDL),38,9.5,8.0,1.5(BDL),0.4,40.0,20.0,20.0,5.32,5(BDL),85.0,74.0,16,0.39,0.5(BDL),1(BDL),0.2(BDL),18°28.941,73°02.911,NWMP_July2025.csv,7.1,0.51,"Kundalika river at Are Khurd (Saline zone), Village.Arekhurd,Taluka. Roha, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2671,07-03-2025,Jul,13:40:00,"Kundalika river near Salav bridge (Saline zone), Village.Salav, Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,28.0,6.5,7.6,689.0,3.4,0.76,,140,540.0,4,7.48,5(BDL),42,167.95,24.0,1.5(BDL),0.4,92.0,40.0,52.0,32.75,121.8,585.0,515.0,16,0.31,0.5(BDL),9.35,0.2(BDL),18° 32.327,72°56.119 ,NWMP_July2025.csv,6.5,0.76,"Kundalika river near Salav bridge (Saline zone), Village.Salav, Taluka. Roha, District. Raigad.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.4 > 3),1,0.34,Low Risk,High
2672,07-03-2025,Jul,18:15:00,"Kundalika river at Dhatav at Jackwell , Village. Dhatav,Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,28.0,7.1,7.6,84.0,2.4,0.38,,2,140.0,2,3.8,5(BDL),36,5.5,8.0,1.5(BDL),0.4,40.0,24.0,16.0,5(BDL),5(BDL),71.0,63.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),18° 25.819,73° 09.819,NWMP_July2025.csv,7.1,0.38,"Kundalika river at Dhatav at Jackwell , Village. Dhatav,Taluka. Roha, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2651,07-03-2025,Jul,18:55:00,"Amba river at D/s of Waken bridge, Village. Waken phata, Taluka. Roha, District. Raigad. ( u/s of the jackwells of M/s Supreme Petrochemicals & MIDC )",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,28.0,7.1,7.7,112.0,2.4,0.44,,1.8(BDL),210.0,1.8(BDL),5.01,5(BDL),50,7.0,8.0,1.5(BDL),0.4,46.0,32.0,14.0,5(BDL),5(BDL),94.0,84.0,10(BDL),0.38,0.5(BDL),1(BDL),0.2(BDL),18° 31.150,73° 09.434,NWMP_July2025.csv,7.1,0.44,"Amba river at D/s of Waken bridge, Village. Waken phata, Taluka. Roha, District. Raigad. ( u/s of the jackwells of M/s Supreme Petrochemicals & MIDC )",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2695,07-01-2025,Jul,09:30:00,"Pedhi river near road bridge at Dadhi. Pedhi village, Village. Dadhi. Pedhi, Taluka. Bhatkuli, District. Amravati.",River,Pedhi ,Pedhi ,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,"Bathing,Washing",Yes,Clear,,0.5,20.0,6,7.8,663.0,4.0,4.52,,170,350.0,1.8(BDL),3,5(BDL),220,64.48,16.0,1.5(BDL),,209.0,121.2,87.5,43.76,77.6,428.0,368.0,18,0.2(BDL),0.5(BDL),10,,20° 49.532,77° 33.783,NWMP_July2025.csv,6.0,4.52,"Pedhi river near road bridge at Dadhi. Pedhi village, Village. Dadhi. Pedhi, Taluka. Bhatkuli, District. Amravati.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2700,07-01-2025,Jul,00:00:00,"Purna river near Achalpur. Amravati road bridge, Asegaon, Village. Asegaon,Taluka. Chandur Bazar, District. Amravati.",River,Purna ,Purna ,Amravati,Maharashtra,Maharashtra PCB,Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20° 54.396,77° 36.817,NWMP_July2025.csv,,,"Purna river near Achalpur. Amravati road bridge, Asegaon, Village. Asegaon,Taluka. Chandur Bazar, District. Amravati.",River,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
5993,07-01-2025,Jul,01:05:00,Chandrabhaga river at chandur jahanpur thesil daryapur Dist- Amravati,River,,,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,Clear,50-100cm,"Bathing,Washing",Yes,Clear,,0.5,20.0,6.3,8.4,860.0,3.9,2.24,,170,280.0,1.8(BDL),11,18.4,238,97.97,16.0,1.5(BDL),,190.8,80.4,110.4,52.68,148.6,576.0,484.0,26,0.2(BDL),0.5(BDL),6,,20.941,77.338,NWMP_July2025.csv,6.3,2.24,Chandrabhaga river at chandur jahanpur thesil daryapur Dist- Amravati,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.9 > 3),1,0.77,Low Risk,High
5994,07-01-2025,Jul,11:10:00,"Purna river at Kolhapur Tal- Daryapur, Dist- Amravati",River,,,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,Clear,50-100cm,"Bathing,Washing",Yes,Clear,,0.5,24.0,5.6,8.3,458.0,5.2,1.91,,110,220.0,1.8(BDL),6,9.2,155,57.48,20.0,1.5(BDL),,161.2,81.6,79.6,38.42,48.9,312.0,262.0,20,0.2(BDL),0.5(BDL),6,,20.944,77.502,NWMP_July2025.csv,5.6,1.91,"Purna river at Kolhapur Tal- Daryapur, Dist- Amravati",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.2 > 3),1,1.87,Low Risk,High
5978,07-01-2025,Jul,17:30:00,"Penganga river at washim- risod road bridge, village asegaonpen, Tal-risod, dist- washim",River,,,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,Clear,50-100cm,"Bathing,Washing",No,Clear,,0.5,26.0,6.1,8.3,496.0,4.4,4.87,,220,350.0,1.8(BDL),29,16.8,197,44.99,20.0,1.68,0.4,222.4,112.8,109.6,43.76,39.2,357.0,314.0,32,0.2(BDL),0.5(BDL),6.4,,20.0338238,76.9576,NWMP_July2025.csv,6.1,4.87,"Penganga river at washim- risod road bridge, village asegaonpen, Tal-risod, dist- washim",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.4 > 3),1,1.19,Low Risk,High
1913,07-01-2025,Jul,04:30:00,"Purna River at Dhupeshwar at u/s of Malkapur water works, Malkapur, Dist.Akola",River,Purna ,Purna ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,Clear,Less than 50cm,Others,Yes,Clear,,2.0,26.0,5.5,8.1,333.0,7.0,1.73,,79,280.0,1.8(BDL),150,9.2,134,49.98,28.0,1.5(BDL),0.4,119.6,70.4,49.2,29.76,34.7,253.0,213.0,22,0.2(BDL),0.5(BDL),3.6,,"20  ?09.010'N,","76  ? 33.625' E,",NWMP_July2025.csv,5.5,1.73,"Purna River at Dhupeshwar at u/s of Malkapur water works, Malkapur, Dist.Akola",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (7.0 > 3),1,3.4,Low Risk,High
2155,07-02-2025,Jul,10:00:00,"Purna river at D/s of confluence of Morna and Purna, at Andura Village, Village. Andura, Taluka. Balapur, District. Akola.",River,Morna ,Morna ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,Clear,Less than 50cm,Others,Yes,Clear,,5.0,25.0,6,8.1,6881.0,5.8,4.56,,170,540.0,1.8(BDL),26,16.2,2112,72.48,20.0,1.5(BDL),,223.2,107.8,115.4,63.32,75.6,461.0,282.0,24,0.35,0.5(BDL),1(BDL),0.2(BDL),20  ?53.200N,76  ?51.364 E,NWMP_July2025.csv,6.0,4.56,"Purna river at D/s of confluence of Morna and Purna, at Andura Village, Village. Andura, Taluka. Balapur, District. Akola.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.8 > 3),1,2.38,Low Risk,High
2675,07-02-2025,Jul,08:45:00,Morna River D/s of Railway Bridge Akola ,River,Morna ,Morna ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,Clear,Less than 50cm,Others,Yes,Clear,,2.0,25.0,2.8,7.6,759.0,13.8,1.17,,140,350.0,1.8(BDL),4.8,5(BDL),261,64.98,48.0,7.84,4.45,273.0,145.2,127.8,31,60,486.0,398.0,21,1.55,0.5(BDL),3.6,,20° 09.016,77° 33.622,NWMP_July2025.csv,2.8,1.17,Morna River D/s of Railway Bridge Akola ,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (2.8 < 5); BOD (13.8 > 3),2,26.79,Moderate Risk,High
2699,07-01-2025,Jul,10:00:00,Penganga River at Mehkar .Buldana Bridge.Akola,River,Penganga ,Penganga ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,Clear,Less than 50cm,Others,Yes,Clear,,4.0,26.0,6.1,8.2,7586.0,4.1,7.36,,170,540.0,1.8(BDL),7.2,19.4,1764,80.97,16.0,2.24,0.4,323.8,76.4,247.4,41.48,38.6,485.0,402.0,16,0.2(BDL),0.5(BDL),,0.2(BDL),20  ?09.010' N,"76  ? 33.625' E,",NWMP_July2025.csv,6.1,7.36,Penganga River at Mehkar .Buldana Bridge.Akola,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.1 > 3),1,0.94,Low Risk,High
5792,07-01-2025,Jul,11:05:00,"Lonar surovar lake, near kamalja devi temple. Tal- lonar Dist- Buldhana",Lake,,,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,3.4,9.6,77620.0,41.0,1.31,,79,280.0,1.8(BDL),4.1,587,1718,1314.59,164.0,2.24,0.65,152.8,45.6,107.2,62.5,34.7,4890.0,4205.0,25,0.2(BDL),0.5(BDL),10,0.2(BDL),19.9719,76.50603,NWMP_July2025.csv,3.4,1.31,"Lonar surovar lake, near kamalja devi temple. Tal- lonar Dist- Buldhana",Lake,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.4 < 5); BOD (41.0 > 3); pH (9.6 not in 6.5-8.5),3,49.14,Moderate Risk,High
1908,07-09-2025,Jul,14:35:00,"Kolar river before confluence with Kanhan river at Waregaon Bridge, Village. Waregaon, Taluka.Kamptee, District.Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,18.0,6.1,7.9,215.0,5.5,0.3(BDL),,140,280.0,1.8(BDL),60,5(BDL),89,24.99,24.0,2.24,0.84,88.2,58.2,30.0,27.33,12,155.0,135.0,34,0.22,0.5(BDL),3.2,0.2(BDL),21° 13',79° 12',NWMP_July2025.csv,6.1,0.3(BDL),"Kolar river before confluence with Kanhan river at Waregaon Bridge, Village. Waregaon, Taluka.Kamptee, District.Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.5 > 3),1,2.13,Low Risk,High
2170,07-09-2025,Jul,00:00:00,"Kanhan river at U/s of M/s Vidarbha Paper Mills, Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21°12.679,79°14.127,NWMP_July2025.csv,,,"Kanhan river at U/s of M/s Vidarbha Paper Mills, Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2171,07-09-2025,Jul,00:00:00,"Kanhan river at D/s of M/s Vidarbha Paper Mills,  Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21°12.575,79°14.203,NWMP_July2025.csv,,,"Kanhan river at D/s of M/s Vidarbha Paper Mills,  Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
1315,07-08-2025,Jul,12:05:00,"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",River,Wardha ,Wardha ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,22.0,5.6,7.7,243.0,5.5,0.3(BDL),,33,47.0,1.8(BDL),100,5(BDL),102,29.99,20.0,2.8,0.59,97.0,70.0,27.0,32.66,16.6,182.0,156.0,36,0.28,0.5(BDL),350,0.2(BDL),20° 30,78° 20,NWMP_July2025.csv,5.6,0.3(BDL),"Wardha river at Pulgaon Railway Bridge, Village. Pulgaon,Taluka . Wardha, District. Wardha.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.5 > 3),1,2.13,Low Risk,High
1909,07-08-2025,Jul,04:10:00,"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,"Bathing,Fishing",Yes,Clear,,0.0,20.0,5.5,7.6,224.0,6.1,0.3(BDL),,110,220.0,1.8(BDL),100,5(BDL),92,14.5,20.0,2.24,0.67,94.0,65.0,29.0,30.48,16.8,162.0,141.0,46,0.22,0.5(BDL),3.6,0.2(BDL),21° 15',79° 08',NWMP_July2025.csv,5.5,0.3(BDL),"Kanhan river at D/s of Nagpur, Village. Agargaon, Taluka. Kuhi, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (6.1 > 3),1,2.64,Low Risk,High
1910,07-08-2025,Jul,17:50:00,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,"Fishing,Tourism Spot",Yes,Clear,,0.0,20.0,5.2,7.6,273.0,6.9,0.57,,79,130.0,1.8(BDL),95,5(BDL),894,44.99,32.0,3.36,1.41,100.0,73.0,27.0,29.12,15.9,189.0,166.0,48,0.3,0.5(BDL),3.6,0.2(BDL),21° 16',79° 10',NWMP_July2025.csv,5.2,0.57,"Wainganga river after confluence with Kanhan river, Village. Ambhora,Taluka. Kuhi, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (6.9 > 3),1,3.32,Low Risk,High
2722,07-08-2025,Jul,14:05:00,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha  Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",River,Wena,Wena,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,22.0,6,7.7,217.0,5.0,0.5,,79,140.0,1.8(BDL),95,5(BDL),92,15.5,20.0,2.24,0.71,106.0,70.0,36.0,29.12,16.8,161.0,138.0,52,0.23,0.5(BDL),3.7,0.2(BDL),20° 57.008,79° 00.756,NWMP_July2025.csv,6.0,0.5,"Wena river at U/s of Mohata Mills, near Railway bridge on Wardha  Chandrapur Railway line, Village. Hinganghat, Taluka. Hinganghat, District. Wardha.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
