stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,use_of_water_in_down_stream,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,remark,latitude,longitude,source_file,dissolved_oxygen,nitrate,station_name,river_name,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
2712,09-10-2025,Sep,14:00:00,"Vaitarna river near road bridge, Village. Gandhare, Taluka. Wada, District. Thane.",River,Vaitarna ,Vaitarna ,Thane,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,50-100cm,Others,No,Clear,Odor Free,0.0,24.0,7.3,7.8,158.0,3.0,0.31,6,94.0,1.8(BDL),1(BDL),5(BDL),74,9,12.0,1.5(BDL),0.4,72.0,38.0,34.0,5(BDL),5(BDL),134.0,110.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,19° 37.957,73° 07.799,NWMP_September2025_MPCB_0.csv,7.3,0.31,"Vaitarna river near road bridge, Village. Gandhare, Taluka. Wada, District. Thane.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
1461,09-10-2025,Sep,14:00:00,"Bhatsa river at D/s of Pise Dam, Village. Pise, Taluka. Bhiwandi, District. Thane.",River,Bhatsa ,Bhatsa ,Thane,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,Odor Free,0.0,30.0,6.6,7.7,156.0,3.0,0.44,1.8(BDL),94.0,1.8(BDL),1(BDL),5(BDL),76,9.5,20.0,1.5(BDL),0.4,80.0,40.0,40.0,5.32,5.35,133.0,109.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,19°18.919',73°10.991 ',NWMP_September2025_MPCB_0.csv,6.6,0.44,"Bhatsa river at D/s of Pise Dam, Village. Pise, Taluka. Bhiwandi, District. Thane.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2185,09-02-2025,Sep,11:00:00,Vashi Creek at Vashi Bridge,Creek,Vashi Creek,,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Fishing,Yes,Clear,,1.0,28.0,4.4,7.6,927.0,9.0,0.7,94,540.0,,1(BDL),5(BDL),98,215.93,68.0,3.36,1.02,162.0,76.0,86.0,49.6,88.69,788.0,646.0,18,0.2(BDL),0.5(BDL),7.82,0.2(BDL),,19°03.832,72°58.682,NWMP_September2025_MPCB_0.csv,4.4,0.7,Vashi Creek at Vashi Bridge,Creek,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.4 < 5); BOD (9.0 > 3),2,9.91,Low Risk,High
2184,09-01-2025,Sep,04:34:00,Vashi Creek at Airoli Bridge,Creek,Vashi Creek,,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,4.1,7.5,1103.0,9.0,0.62,110,540.0,,1.52,5(BDL),146,245.92,72.0,5.6,3.05,182.0,88.0,94.0,34.36,82.58,938.0,769.0,22,0.2(BDL),0.5(BDL),8.53,0.2(BDL),,19°08.997,72°59.031,NWMP_September2025_MPCB_0.csv,4.1,0.62,Vashi Creek at Airoli Bridge,Creek,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.1 < 5); BOD (9.0 > 3),2,12.31,Low Risk,High
5793,09-01-2025,Sep,04:33:00,Thane creek Flamingo Sanctuary,Creek,,,Thane,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,4.1,7.4,1117.0,10.0,0.67,110,430.0,,1.57,5(BDL),150,245.92,76.0,5.6,3.05,182.0,90.0,92.0,34.82,146.82,949.0,779.0,21,0.2(BDL),0.5(BDL),6.92,0.22,,19.148643,72.98188,NWMP_September2025_MPCB_0.csv,4.1,0.67,Thane creek Flamingo Sanctuary,Creek,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.1 < 5); BOD (10.0 > 3),2,13.16,Low Risk,High
1151,09-04-2025,Sep,12:10:00,"Patalganga river at Shilphata bridge, Village.Khopoli,Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,6.9,7.4,140.0,3.2,0.42,70,540.0,6,1(BDL),5(BDL),56,8,12.0,1.5(BDL),0.4,68.0,30.0,38.0,6.5,5(BDL),118.0,97.0,12,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18°48.075 ,73°19.391,NWMP_September2025_MPCB_0.csv,6.9,0.42,"Patalganga river at Shilphata bridge, Village.Khopoli,Taluka. Khalapur, District. Raigad.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
1462,09-04-2025,Sep,15:25:00,"Patalganga river near intake of MIDC water works  (Turade w/w). Village. Turade, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,7.3,7.5,146.0,3.0,0.36,9.3,170.0,1.8(BDL),1(BDL),5(BDL),58,8.5,12.0,1.5(BDL),0.4,62.0,34.0,28.0,6.79,5.04,124.0,102.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18°53.222',73°10.761 ',NWMP_September2025_MPCB_0.csv,7.3,0.36,"Patalganga river near intake of MIDC water works  (Turade w/w). Village. Turade, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2685,09-04-2025,Sep,16:20:00,"Patalganga river at D/s of Kharpada bridge , Village. Kharpada, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,7.3,7.4,162.0,2.8,0.71,46,350.0,6,1(BDL),5(BDL),64,10.5,8.0,1.5(BDL),0.4,68.0,36.0,32.0,9.11,6.6,137.0,112.0,14,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 50.259,73° 05.339,NWMP_September2025_MPCB_0.csv,7.3,0.71,"Patalganga river at D/s of Kharpada bridge , Village. Kharpada, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2686,09-04-2025,Sep,15:05:00,"Patalganga river at Vyal Pump house,  Village. Vyal,  Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,6.9,7.5,140.0,2.8,0.34,14,220.0,1.8(BDL),1(BDL),5(BDL),54,8,12.0,1.5(BDL),0.4,60.0,32.0,28.0,6.03,5(BDL),118.0,97.0,12,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 52.275,73° 12.475,NWMP_September2025_MPCB_0.csv,6.9,0.34,"Patalganga river at Vyal Pump house,  Village. Vyal,  Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2687,09-04-2025,Sep,14:25:00,"Patalganga river at Khalapur pumping station, Village. Khalapur, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,6.9,7.5,160.0,2.8,0.67,9.3,280.0,1.8(BDL),1(BDL),5(BDL),62,11,12.0,2.24,0.4,70.0,36.0,34.0,8.71,5(BDL),136.0,112.0,12,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 49.504,73° 17.000,NWMP_September2025_MPCB_0.csv,6.9,0.67,"Patalganga river at Khalapur pumping station, Village. Khalapur, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2688,09-04-2025,Sep,14:15:00,"Patalganga river at Savroli bridge, Village. Savroli,Taluka. Khalapur,District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,6.7,7.4,159.0,4.0,0.68,40,540.0,6.3,1(BDL),5(BDL),62,11,16.0,2.24,0.4,72.0,36.0,36.0,8.57,5(BDL),135.0,111.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 49.020,73° 17.201,NWMP_September2025_MPCB_0.csv,6.7,0.68,"Patalganga river at Savroli bridge, Village. Savroli,Taluka. Khalapur,District. Raigad.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2689,09-04-2025,Sep,12:35:00,"Patalganga river at Gagangiri Maharaj Temple, Village. Khopoli, Taluka. Khalapur, District. Raigad.",River,Patalganga ,Patalganga ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,7.2,7.7,61.0,3.0,0.3(BDL),6,220.0,1.8(BDL),1(BDL),5(BDL),22,7,16.0,1.5(BDL),0.4,26.0,12.0,14.0,5(BDL),5(BDL),58.0,52.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 47.216,73° 21.164,NWMP_September2025_MPCB_0.csv,7.2,0.3(BDL),"Patalganga river at Gagangiri Maharaj Temple, Village. Khopoli, Taluka. Khalapur, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2803,09-04-2025,Sep,17:05:00,"Panvel creek at Kopra bridge, Village. Kopra,Taluka. Panvel, District. Raigad.",Creek,Panvel ,Panvel ,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,6.1,7.3,161.0,4.6,0.71,130,540.0,,1(BDL),5(BDL),62,12,16.0,2.24,0.4,72.0,36.0,36.0,9.8,5.18,137.0,112.0,28,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,19° 02.053,73° 04.997,NWMP_September2025_MPCB_0.csv,6.1,0.71,"Panvel creek at Kopra bridge, Village. Kopra,Taluka. Panvel, District. Raigad.",Creek,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
1152,09-08-2025,Sep,17:10:00,"Kundalika river at Roha bridge,  Village.Roha, Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,30.0,7,7.3,133.0,2.8,0.3(BDL),70,350.0,6,1(BDL),5(BDL),42,17.49,12.0,1.5(BDL),0.4,44.0,22.0,22.0,7.73,9.28,112.0,92.0,11,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18°26.444 ,73°07.245,NWMP_September2025_MPCB_0.csv,7.0,0.3(BDL),"Kundalika river at Roha bridge,  Village.Roha, Taluka. Roha, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2198,09-08-2025,Sep,17:25:00,"Kundalika river at Are Khurd (Saline zone), Village.Arekhurd,Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,29.0,7,7.4,133.0,3.2,0.3(BDL),140,540.0,9.3,1(BDL),5(BDL),54,16.99,16.0,1.5(BDL),0.4,48.0,26.0,22.0,5.24,9.82,112.0,92.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18°28.941,73°02.911,NWMP_September2025_MPCB_0.csv,7.0,0.3(BDL),"Kundalika river at Are Khurd (Saline zone), Village.Arekhurd,Taluka. Roha, District. Raigad.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.2 > 3),1,0.17,Low Risk,High
2671,09-08-2025,Sep,12:50:00,"Kundalika river near Salav bridge (Saline zone), Village.Salav, Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,30.0,4.5,7.72,23430.0,8.0,0.59,140,920.0,9.3,3.38,5(BDL),100,10796.65,64.0,2.24,0.4,3080.0,520.0,2560.0,1445,4005.5,21017.0,19324.0,54,0.2(BDL),0.5(BDL),156.8,0.44,,18° 32.327,72°56.119 ,NWMP_September2025_MPCB_0.csv,4.5,0.59,"Kundalika river near Salav bridge (Saline zone), Village.Salav, Taluka. Roha, District. Raigad.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.5 < 5); BOD (8.0 > 3),2,8.26,Low Risk,High
2672,09-08-2025,Sep,15:25:00,"Kundalika river at Dhatav at Jackwell , Village. Dhatav,Taluka. Roha, District. Raigad.",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,29.0,7.4,7.5,83.0,2.8,0.3(BDL),17,280.0,1.8(BDL),1(BDL),5(BDL),34,10.5,12.0,1.5(BDL),0.4,44.0,18.0,26.0,5(BDL),5(BDL),71.0,58.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 25.819,73° 09.819,NWMP_September2025_MPCB_0.csv,7.4,0.3(BDL),"Kundalika river at Dhatav at Jackwell , Village. Dhatav,Taluka. Roha, District. Raigad.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2651,09-08-2025,Sep,19:00:00,"Amba river at D/s of Waken bridge, Village. Waken phata, Taluka. Roha, District. Raigad. ( u/s of the jackwells of M/s Supreme Petrochemicals & MIDC )",River,Kundalika,Kundalika,Raigad,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Clear,Less than 50cm,"Bathing,Washing,Gardening,Others",Yes,Clear,,0.0,29.0,6.8,7.8,114.0,3.8,0.3(BDL),33,280.0,1.8(BDL),1(BDL),5(BDL),50,9,16.0,1.5(BDL),0.4,54.0,24.0,30.0,5(BDL),5(BDL),97.0,79.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 31.150,73° 09.434,NWMP_September2025_MPCB_0.csv,6.8,0.3(BDL),"Amba river at D/s of Waken bridge, Village. Waken phata, Taluka. Roha, District. Raigad. ( u/s of the jackwells of M/s Supreme Petrochemicals & MIDC )",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2695,09-02-2025,Sep,15:00:00,"Pedhi river near road bridge at Dadhi. Pedhi village, Village. Dadhi. Pedhi, Taluka. Bhatkuli, District. Amravati.",River,Pedhi ,Pedhi ,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,50-100cm,"Bathing,Washing",No,Clear,,0.5,25.0,5,7.3,1990.0,3.8,0.78,49,70.0,1.8(BDL),11,5(BDL),357,15.5,24.0,5.04,3.23,1309.0,1176.0,133.0,665,25.5,1699.0,1461.0,11,0.2(BDL),0.5(BDL),5.4,ND,,20° 49.532,77° 33.783,NWMP_September2025_MPCB_0.csv,5.0,0.78,"Pedhi river near road bridge at Dadhi. Pedhi village, Village. Dadhi. Pedhi, Taluka. Bhatkuli, District. Amravati.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2700,09-02-2025,Sep,18:00:00,"Purna river near Achalpur. Amravati road bridge, Asegaon, Village. Asegaon,Taluka. Chandur Bazar, District. Amravati.",River,Purna ,Purna ,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,50-100cm,"Bathing,Washing",No,Clear,,0.5,25.0,6,8.1,485.0,4.0,1.13,7.8,13.0,1.8(BDL),15,5(BDL),126,14,20.0,1.68,0.47,243.2,148.6,94.6,126.96,11.3,384.0,330.0,10(BDL),ND,0.5(BDL),2.9,ND,,20° 54.396,77° 36.817,NWMP_September2025_MPCB_0.csv,6.0,1.13,"Purna river near Achalpur. Amravati road bridge, Asegaon, Village. Asegaon,Taluka. Chandur Bazar, District. Amravati.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
5993,09-02-2025,Sep,17:00:00,Chandrabhaga river at chandur jahanpur thesil daryapur Dist- Amravati,River,,,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,50-100cm,"Bathing,Washing",No,Clear,Odor Free,0.5,25.0,5.5,7.4,2812.0,3.6,0.58,110,350.0,1.8(BDL),14,5(BDL),331,30.49,16.0,7.28,5.63,2108.0,1639.0,469.0,1231,33.1,2300.0,1978.0,18,0.2(BDL),0.5(BDL),6.6,ND,,20.941,77.338,NWMP_September2025_MPCB_0.csv,5.5,0.58,Chandrabhaga river at chandur jahanpur thesil daryapur Dist- Amravati,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
5994,09-02-2025,Sep,16:00:00,"Purna river at Kolhapur Tal- Daryapur, Dist- Amravati",River,,,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,50-100cm,"Bathing,Washing",No,Clear,Odor Free,0.5,25.0,6.4,7.5,1804.0,3.9,0.82,70,140.0,1.8(BDL),5.2,5(BDL),357,14,16.0,2.8,1.43,1187.0,1034.0,153.0,694.6,33.2,1430.0,1204.0,14,0.2(BDL),0.5(BDL),5.7,ND,,20.944,77.502,NWMP_September2025_MPCB_0.csv,6.4,0.82,"Purna river at Kolhapur Tal- Daryapur, Dist- Amravati",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.9 > 3),1,0.77,Low Risk,High
5978,09-02-2025,Sep,14:45:00,"Penganga river at washim- risod road bridge, village asegaonpen, Tal-risod, dist- washim",River,,,Amravati,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,"E (Irrigation, industrial cooling and controlled waste)",,Industrial,Clear,50-100cm,"Bathing,Washing",No,Clear,Odor Free,0.5,25.0,6,8.1,393.0,4.2,3.94,140,280.0,1.8(BDL),340,187.8,187.8,17.49,24.0,2.24,0.69,155.0,115.4,39.6,17.9,24.6,260.0,223.0,230,0.2(BDL),0.5(BDL),3.4,0,,20.0338238,76.9576,NWMP_September2025_MPCB_0.csv,6.0,3.94,"Penganga river at washim- risod road bridge, village asegaonpen, Tal-risod, dist- washim",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.2 > 3),1,1.02,Low Risk,High
1913,09-01-2025,Sep,04:25:00,"Purna River at Dhupeshwar at u/s of Malkapur water works, Malkapur, Dist.Akola",River,Purna ,Purna ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,5.0,23.0,6,8.2,384.0,6.8,2.99,49,79.0,1.8(BDL),6.5,5(BDL),180,32.49,24.0,1.68,0.63,162.8,104.0,58.8,18.82,28.7,271.0,233.0,217,0.2(BDL),0.5(BDL),3.2,0.2(BDL),,"20  ?09.010'N,","76  ? 33.625' E,",NWMP_September2025_MPCB_0.csv,6.0,2.99,"Purna River at Dhupeshwar at u/s of Malkapur water works, Malkapur, Dist.Akola",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (6.8 > 3),1,3.23,Low Risk,High
2155,09-03-2025,Sep,12:10:00,"Purna river at D/s of confluence of Morna and Purna, at Andura Village, Village. Andura, Taluka. Balapur, District. Akola.",River,Morna ,Morna ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,5.0,23.0,5.7,8.0,324.0,5.0,2.31,79,170.0,1.8(BDL),210,5(BDL),159,13,20.0,3.36,1.68,150.0,75.2,74.8,23.64,24.3,217.0,187.0,698,0.2(BDL),0.5(BDL),2.8,ND,,20  ?53.200N,76  ?51.364 E,NWMP_September2025_MPCB_0.csv,5.7,2.31,"Purna river at D/s of confluence of Morna and Purna, at Andura Village, Village. Andura, Taluka. Balapur, District. Akola.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
2675,09-03-2025,Sep,10:45:00,Morna River D/s of Railway Bridge Akola ,River,Morna ,Morna ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,4.0,25.0,5.4,7.6,3667.0,5.1,2.09,140,280.0,BDL,21,5(BDL),169,13,24.0,1.68,0.4,182.4,100.2,82.2,20.2,17.6,234.0,201.0,10(BDL),2.8,0.5(BDL),1(BDL),ND,,20° 09.016,77° 33.622,NWMP_September2025_MPCB_0.csv,5.4,2.09,Morna River D/s of Railway Bridge Akola ,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.1 > 3),1,1.79,Low Risk,High
2699,09-01-2025,Sep,09:40:00,Penganga River at Mehkar .Buldana Bridge.Akola,River,Penganga ,Penganga ,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,4.0,22.0,6.8,8.7,472.0,3.5,5.62,170,220.0,1.8(BDL),5.5,13.6,197,40.99,12.0,2.24,0.6,199.4,147.2,52.2,27.4,27.4,337.0,290.0,11,0.2(BDL),0.5(BDL),3.7,0.2(BDL),,20  ?09.010' N,"76  ? 33.625' E,",NWMP_September2025_MPCB_0.csv,6.8,5.62,Penganga River at Mehkar .Buldana Bridge.Akola,River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.5 > 3); pH (8.7 not in 6.5-8.5),2,1.15,Low Risk,High
5792,09-01-2025,Sep,10:40:00,"Lonar surovar lake, near kamalja devi temple. Tal- lonar Dist- Buldhana",Lake,,,Akola,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,5.0,23.0,5,9.5,7171.0,44.0,2.41,2,4.5,1.8(BDL),24,510,1471,154.95,184.0,2.24,0.79,148.8,52.8,96.0,101.16,1812.5,4076.0,3505.0,32,ND,0.5(BDL),5.8,0.2(BDL),,19.9719,76.50603,NWMP_September2025_MPCB_0.csv,5.0,2.41,"Lonar surovar lake, near kamalja devi temple. Tal- lonar Dist- Buldhana",Lake,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (44.0 > 3); pH (9.5 not in 6.5-8.5),2,38.53,Moderate Risk,High
1908,09-08-2025,Sep,13:20:00,"Kolar river before confluence with Kanhan river at Waregaon Bridge, Village. Waregaon, Taluka.Kamptee, District.Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,25.0,5.8,8.4,591.0,4.0,2.67,140,280.0,1.8(BDL),11,15.8,208,37.99,16.0,2.24,0.89,270.8,148.6,122.2,19.26,38,378.0,325.0,12,0.2(BDL),0.5(BDL),3.22,0.2(BDL),,21° 13',79° 12',NWMP_September2025_MPCB_0.csv,5.8,2.67,"Kolar river before confluence with Kanhan river at Waregaon Bridge, Village. Waregaon, Taluka.Kamptee, District.Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2170,09-08-2025,Sep,13:45:00,"Kanhan river at U/s of M/s Vidarbha Paper Mills, Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,Kanhan ,Kanhan ,Nagpur,Maharashtra,Maharashtra PCB,Monthly,Municipal Sewage,"E (Irrigation, industrial cooling and controlled waste)",,,Clear,Less than 50cm,"Bathing,Washing,Fishing",Yes,Clear,,0.0,25.0,6.2,8.4,439.0,3.4,3.02,110,220.0,1.8(BDL),27,15.2,215,41.49,12.0,2.8,1.05,210.0,65.2,144.8,17.5,24.5,344.0,296.0,35,0.2(BDL),0.5(BDL),2.2,0.2(BDL),,21°12.679,79°14.127,NWMP_September2025_MPCB_0.csv,6.2,3.02,"Kanhan river at U/s of M/s Vidarbha Paper Mills, Village. Sinora, Taluka. Parseoni, District. Nagpur.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.4 > 3),1,0.34,Low Risk,High
